PVSYST 8.1.4
,File,File date,Description
Project,Schaeffler Phase2 _Project.PRJ,06/12/25 09h13,Schaeffler  Phase 2:,
Geographical Site,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha_MN82.SIT,06/12/25 09h13,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;South Africa;Africa;,
Weather data,Schaeffler SA_ 58 Burman Rd_ Deal Party_ Gqeberha_MN82_SYN.MET,17/02/25 20h03,Schaeffler SA, 58 Burman Rd, Deal Party, Gqeberha;Meteonorm 8.2 (2000-2017), Sat=100%;Synthetic,
Simulation variant,Schaeffler Phase2 _Project.VC2,27/07/26 19h06,Press-Shop Warehouse Sawtooth,
Simulation date,,28/07/26 12h42

Simulation:,Hourly values, from 01/01/90, to 31/12/90 

date,GlobInc,GlobEff,EArray,E_Grid,EReGrid,PR
    ,W/m²,W/m²,kW,kW,kVAh,ratio

13/11/90 05:00,13.082,11.876,8.8772,6.3388,2.0858,0.4619
13/11/90 06:00,48.9,43.983,40.09,38.689,12.74,0.7542
13/11/90 07:00,92.717,83.259,79.199,77.316,25.48,0.7949
13/11/90 08:00,180.82,162.72,158.42,155.19,51.232,0.8182
13/11/90 09:00,242.76,219,213.22,208.85,69.03,0.8201
13/11/90 10:00,345.07,312.62,302.74,296.15,98.07,0.8181
13/11/90 11:00,605.43,560.58,519.54,505.86,168.29,0.7965
13/11/90 12:00,491.37,451.76,427.92,417.49,138.63,0.8099
13/11/90 13:00,877.05,822.84,662.39,642.64,214.5,0.6985
13/11/90 14:00,656.51,610.05,543.6,528.8,176.05,0.7678
13/11/90 15:00,835.66,778.58,635.48,616.6,205.76,0.7034
13/11/90 16:00,395.63,358.82,338.29,330.31,109.54,0.7959
13/11/90 17:00,178.11,148.27,140.74,137.75,45.484,0.7372
13/11/90 18:00,0,0,0,-0.028,-0.0092,0
13/11/90 19:00,0,0,0,-0.028,-0.0092,0
13/11/90 20:00,0,0,0,-0.028,-0.0092,0
13/11/90 21:00,0,0,0,-0.028,-0.0092,0
13/11/90 22:00,0,0,0,-0.028,-0.0092,0
13/11/90 23:00,0,0,0,-0.028,-0.0092,0
14/11/90 00:00,0,0,0,-0.028,-0.0092,0
14/11/90 01:00,0,0,0,-0.028,-0.0092,0
14/11/90 02:00,0,0,0,-0.028,-0.0092,0
14/11/90 03:00,0,0,0,-0.028,-0.0092,0
14/11/90 04:00,0,0,0,-0.028,-0.0092,0
14/11/90 05:00,0,0,0,-0.028,-0.0092,0
14/11/90 06:00,19.835,17.943,14.639,12.561,4.1336,0.6037
14/11/90 07:00,119.4,107.14,103.22,100.99,33.299,0.8062
14/11/90 08:00,211.98,190.93,186.39,182.6,60.317,0.8211
14/11/90 09:00,388.11,353.84,343,335.3,111.13,0.8235
14/11/90 10:00,573.02,529.14,497.88,485.11,161.3,0.807
14/11/90 11:00,594.79,547.53,511.15,497.81,165.59,0.7978
14/11/90 12:00,568.07,522.97,492.04,479.37,159.4,0.8044
14/11/90 13:00,400.52,363.66,347.78,339.88,112.67,0.8089
14/11/90 14:00,376.25,341.52,328.06,320.71,106.27,0.8125
14/11/90 15:00,339.25,309,297.74,291.21,96.436,0.8183
14/11/90 16:00,232.25,209.23,202.56,198.39,65.564,0.8143
14/11/90 17:00,86.104,76.851,72.026,70.247,23.147,0.7777
14/11/90 18:00,4.3811,3.9513,2.4475,-0.028,-0.0092,0
14/11/90 19:00,0,0,0,-0.028,-0.0092,0
14/11/90 20:00,0,0,0,-0.028,-0.0092,0
14/11/90 21:00,0,0,0,-0.028,-0.0092,0
14/11/90 22:00,0,0,0,-0.028,-0.0092,0
14/11/90 23:00,0,0,0,-0.028,-0.0092,0
15/11/90 00:00,0,0,0,-0.028,-0.0092,0
15/11/90 01:00,0,0,0,-0.028,-0.0092,0
15/11/90 02:00,0,0,0,-0.028,-0.0092,0
15/11/90 03:00,0,0,0,-0.028,-0.0092,0
15/11/90 04:00,0,0,0,-0.028,-0.0092,0
15/11/90 05:00,15.741,14.242,11.2,8.8589,2.9152,0.5365
15/11/90 06:00,149.25,117.44,114.41,111.86,36.903,0.7144
15/11/90 07:00,350.11,305.12,297.45,291.1,96.399,0.7926
15/11/90 08:00,563.72,518.98,480.46,468.52,155.72,0.7923
15/11/90 09:00,757.77,709.83,602.49,585.65,195.16,0.7367
15/11/90 10:00,914.46,861.29,679.89,659.67,220.2,0.6877
15/11/90 11:00,995.94,940.18,716.2,694.22,231.94,0.6645
15/11/90 12:00,1001,944.39,716.57,694.48,232.05,0.6613
15/11/90 13:00,939.76,885.29,686.84,666.02,222.42,0.6756
15/11/90 14:00,823.1,772.89,629.62,611.25,203.9,0.7079
15/11/90 15:00,674.11,629.71,552,536.64,178.75,0.7588
15/11/90 16:00,491.38,447.58,414.06,403.27,134.02,0.7823
15/11/90 17:00,253.36,206.89,196.5,192.14,63.564,0.7229
15/11/90 18:00,21.471,19.381,15.734,13.744,4.5232,0.6102
15/11/90 19:00,0,0,0,-0.028,-0.0092,0
15/11/90 20:00,0,0,0,-0.028,-0.0092,0
15/11/90 21:00,0,0,0,-0.028,-0.0092,0
15/11/90 22:00,0,0,0,-0.028,-0.0092,0
15/11/90 23:00,0,0,0,-0.028,-0.0092,0
16/11/90 00:00,0,0,0,-0.028,-0.0092,0
16/11/90 01:00,0,0,0,-0.028,-0.0092,0
16/11/90 02:00,0,0,0,-0.028,-0.0092,0
16/11/90 03:00,0,0,0,-0.028,-0.0092,0
16/11/90 04:00,0,0,0,-0.028,-0.0092,0
16/11/90 05:00,16.5,14.921,11.832,9.5454,3.1411,0.5515
16/11/90 06:00,157.53,118.59,115.45,112.76,37.217,0.6824
16/11/90 07:00,384.3,334,323.62,316.55,104.9,0.7852
16/11/90 08:00,614.96,567.06,511.08,498.02,165.63,0.772
16/11/90 09:00,818.89,768.42,632.25,614.17,204.79,0.7149
16/11/90 10:00,963.46,907.78,700.75,679.6,226.96,0.6724
16/11/90 11:00,1047,988.55,736.7,713.76,238.58,0.6498
16/11/90 12:00,1065.4,1006,742.04,718.72,240.28,0.643
16/11/90 13:00,1010.5,953.58,716.48,694.25,232,0.6549
16/11/90 14:00,897.09,844.32,663.47,643.58,214.85,0.6839
16/11/90 15:00,724.5,678.03,577.3,560.94,186.95,0.7381
16/11/90 16:00,505.98,461.28,422.15,411.06,136.64,0.7744
16/11/90 17:00,264.09,215.75,204.48,199.89,66.145,0.7215
16/11/90 18:00,19.264,17.498,13.932,11.839,3.896,0.5858
16/11/90 19:00,0,0,0,-0.028,-0.0092,0
16/11/90 20:00,0,0,0,-0.028,-0.0092,0
16/11/90 21:00,0,0,0,-0.028,-0.0092,0
16/11/90 22:00,0,0,0,-0.028,-0.0092,0
16/11/90 23:00,0,0,0,-0.028,-0.0092,0
17/11/90 00:00,0,0,0,-0.028,-0.0092,0
17/11/90 01:00,0,0,0,-0.028,-0.0092,0
17/11/90 02:00,0,0,0,-0.028,-0.0092,0
17/11/90 03:00,0,0,0,-0.028,-0.0092,0
17/11/90 04:00,0,0,0,-0.028,-0.0092,0
17/11/90 05:00,14.437,13.091,10.029,7.5888,2.4972,0.5011
17/11/90 06:00,171.65,129.87,126.04,123.2,40.668,0.6842
17/11/90 07:00,422.61,367.5,353.38,345.49,114.56,0.7793
17/11/90 08:00,685.31,631.69,552.47,537.83,179.03,0.7481
17/11/90 09:00,818.26,767.83,629.58,611.62,203.93,0.7125
17/11/90 10:00,1028.8,968.86,728.33,705.89,235.88,0.6541
17/11/90 11:00,394.68,361.39,340.85,333.21,110.43,0.8048
17/11/90 12:00,457.07,418.76,396.69,387.3,128.52,0.8077
17/11/90 13:00,326.86,298.27,285.45,279.32,92.467,0.8146
17/11/90 14:00,355.71,322.62,309.09,302.29,100.13,0.8101
17/11/90 15:00,257.39,232.68,223.86,219.25,72.485,0.812
17/11/90 16:00,131.41,118.14,112.52,110.13,36.323,0.7989
17/11/90 17:00,59.652,53.58,49.022,47.528,15.653,0.7595
17/11/90 18:00,0,0,0,-0.028,-0.0092,0
17/11/90 19:00,0,0,0,-0.028,-0.0092,0
17/11/90 20:00,0,0,0,-0.028,-0.0092,0
17/11/90 21:00,0,0,0,-0.028,-0.0092,0
17/11/90 22:00,0,0,0,-0.028,-0.0092,0
17/11/90 23:00,0,0,0,-0.028,-0.0092,0
18/11/90 00:00,0,0,0,-0.028,-0.0092,0
18/11/90 01:00,0,0,0,-0.028,-0.0092,0
18/11/90 02:00,0,0,0,-0.028,-0.0092,0
18/11/90 03:00,0,0,0,-0.028,-0.0092,0
18/11/90 04:00,0,0,0,-0.028,-0.0092,0
18/11/90 05:00,15.015,13.608,10.551,8.155,2.6835,0.5177
18/11/90 06:00,137.13,115.83,112.32,109.91,36.247,0.764
18/11/90 07:00,305.11,268.55,262.16,256.72,84.934,0.8021
18/11/90 08:00,490.27,448.78,429.45,419.19,139.17,0.815
18/11/90 09:00,679.89,633.85,560.4,545.26,181.54,0.7645
18/11/90 10:00,790.82,740.9,618.02,600.46,200.17,0.7238
18/11/90 11:00,874.15,822.16,659.17,639.78,213.49,0.6977
18/11/90 12:00,876.53,824.38,659.61,640.13,213.62,0.6962
18/11/90 13:00,836.68,786.28,639.18,620.51,207,0.707
18/11/90 14:00,719.3,671.75,577.57,561.41,187.05,0.744
18/11/90 15:00,562.79,521.52,480.64,468.01,155.64,0.7927
18/11/90 16:00,430.74,391.96,370.19,361.1,119.86,0.7991
18/11/90 17:00,213.87,178.91,170.63,166.98,55.183,0.7443
18/11/90 18:00,24.543,22.036,18.282,16.431,5.4079,0.6382
18/11/90 19:00,0,0,0,-0.028,-0.0092,0
18/11/90 20:00,0,0,0,-0.028,-0.0092,0
18/11/90 21:00,0,0,0,-0.028,-0.0092,0
18/11/90 22:00,0,0,0,-0.028,-0.0092,0
18/11/90 23:00,0,0,0,-0.028,-0.0092,0
19/11/90 00:00,0,0,0,-0.028,-0.0092,0
19/11/90 01:00,0,0,0,-0.028,-0.0092,0
19/11/90 02:00,0,0,0,-0.028,-0.0092,0
19/11/90 03:00,0,0,0,-0.028,-0.0092,0
19/11/90 04:00,0,0,0,-0.028,-0.0092,0
19/11/90 05:00,17.172,15.517,12.296,10.049,3.3069,0.5578
19/11/90 06:00,137.73,113.23,108.84,106.46,35.109,0.7368
19/11/90 07:00,303.19,267.04,258.27,252.93,83.675,0.7952
19/11/90 08:00,480.65,439.64,416.51,406.69,134.99,0.8066
19/11/90 09:00,679.86,633.87,554.81,539.94,179.75,0.7571
19/11/90 10:00,826.63,774.56,627.09,609.21,203.13,0.7025
19/11/90 11:00,930.65,875.7,673.87,653.93,218.28,0.6698
19/11/90 12:00,962.81,907.86,685.85,665.27,222.14,0.6587
19/11/90 13:00,898.44,846.16,654.69,635.45,212.06,0.6742
19/11/90 14:00,803.71,754.51,608.76,591.4,197.19,0.7014
19/11/90 15:00,656.1,612.26,531.04,516.58,171.99,0.7505
19/11/90 16:00,452.29,412.16,378.17,368.83,122.46,0.7774
19/11/90 17:00,247.71,204.82,191.17,186.98,61.844,0.7195
19/11/90 18:00,27.978,24.905,20.652,18.929,6.2304,0.6449
19/11/90 19:00,0,0,0,-0.028,-0.0092,0
19/11/90 20:00,0,0,0,-0.028,-0.0092,0
19/11/90 21:00,0,0,0,-0.028,-0.0092,0
19/11/90 22:00,0,0,0,-0.028,-0.0092,0
19/11/90 23:00,0,0,0,-0.028,-0.0092,0
20/11/90 00:00,0,0,0,-0.028,-0.0092,0
20/11/90 01:00,0,0,0,-0.028,-0.0092,0
20/11/90 02:00,0,0,0,-0.028,-0.0092,0
20/11/90 03:00,0,0,0,-0.028,-0.0092,0
20/11/90 04:00,0,0,0,-0.028,-0.0092,0
20/11/90 05:00,17.835,16.108,12.861,10.662,3.5088,0.5699
20/11/90 06:00,148.04,121.18,116.84,114.33,37.712,0.7362
20/11/90 07:00,337.32,295.22,285.12,279.1,92.393,0.7887
20/11/90 08:00,540.32,496.57,462.52,451.2,149.9,0.796
20/11/90 09:00,712.96,666.53,574.53,558.85,186.12,0.7472
20/11/90 10:00,835.11,783.23,634.84,616.6,205.63,0.7038
20/11/90 11:00,911.3,857.55,670.07,650.26,217.04,0.6802
20/11/90 12:00,937.06,882.14,680.23,659.88,220.32,0.6713
20/11/90 13:00,915.32,861.94,669.13,649.18,216.71,0.6761
20/11/90 14:00,794.14,745.18,609.78,592.32,197.5,0.711
20/11/90 15:00,647.02,603.77,530.96,516.46,171.95,0.7609
20/11/90 16:00,433.37,394.73,366.9,357.95,118.81,0.7874
20/11/90 17:00,231.93,193.99,182.81,178.87,59.136,0.7352
20/11/90 18:00,25.825,23.149,19.134,17.331,5.7042,0.6397
20/11/90 19:00,0,0,0,-0.028,-0.0092,0
20/11/90 20:00,0,0,0,-0.028,-0.0092,0
20/11/90 21:00,0,0,0,-0.028,-0.0092,0
20/11/90 22:00,0,0,0,-0.028,-0.0092,0
20/11/90 23:00,0,0,0,-0.028,-0.0092,0
21/11/90 00:00,0,0,0,-0.028,-0.0092,0
21/11/90 01:00,0,0,0,-0.028,-0.0092,0
21/11/90 02:00,0,0,0,-0.028,-0.0092,0
21/11/90 03:00,0,0,0,-0.028,-0.0092,0
21/11/90 04:00,0,0,0,-0.028,-0.0092,0
21/11/90 05:00,14.273,12.941,9.883,7.4304,2.445,0.4963
21/11/90 06:00,120.22,103.66,99.686,97.491,32.143,0.7731
21/11/90 07:00,242.75,215.98,210.57,206.3,68.176,0.8101
21/11/90 08:00,431.16,393,378.03,369.36,122.5,0.8166
21/11/90 09:00,634.55,588.64,533.45,519.41,172.84,0.7803
21/11/90 10:00,761.74,710.46,600.94,584.08,194.65,0.7309
21/11/90 11:00,891.44,838,666.65,646.94,215.91,0.6918
21/11/90 12:00,964.99,907.74,698.49,677.24,226.2,0.669
21/11/90 13:00,893.62,840.35,663.32,643.6,214.82,0.6865
21/11/90 14:00,748.58,700.33,590.09,573.43,191.11,0.7302
21/11/90 15:00,577.28,535.32,487.84,474.97,157.98,0.7843
21/11/90 16:00,443.32,403.95,378.46,369.1,122.54,0.7937
21/11/90 17:00,227.59,189.78,180.03,176.11,58.228,0.7377
21/11/90 18:00,32,28.274,24.117,22.576,7.4313,0.6725
21/11/90 19:00,0,0,0,-0.028,-0.0092,0
21/11/90 20:00,0,0,0,-0.028,-0.0092,0
21/11/90 21:00,0,0,0,-0.028,-0.0092,0
21/11/90 22:00,0,0,0,-0.028,-0.0092,0
21/11/90 23:00,0,0,0,-0.028,-0.0092,0
22/11/90 00:00,0,0,0,-0.028,-0.0092,0
22/11/90 01:00,0,0,0,-0.028,-0.0092,0
22/11/90 02:00,0,0,0,-0.028,-0.0092,0
22/11/90 03:00,0,0,0,-0.028,-0.0092,0
22/11/90 04:00,0,0,0,-0.028,-0.0092,0
22/11/90 05:00,15.04,13.627,10.499,8.0995,2.6652,0.5133
22/11/90 06:00,116.68,101.03,96.746,94.599,31.187,0.7728
22/11/90 07:00,259.61,230.72,224.19,219.62,72.601,0.8064
22/11/90 08:00,366.49,332.62,320.39,313.38,103.81,0.8151
22/11/90 09:00,450.67,412.28,392.8,383.61,127.27,0.8114
22/11/90 10:00,584.78,540.17,501.31,488.44,162.42,0.7962
22/11/90 11:00,794.39,742.42,616.76,599.18,199.76,0.719
22/11/90 12:00,787.08,735.46,610.2,592.87,197.64,0.718
22/11/90 13:00,682.99,636.27,555.23,540.1,179.84,0.7538
22/11/90 14:00,657.96,611.67,541.53,526.84,175.39,0.7633
22/11/90 15:00,613.33,570.57,511.94,498.16,165.78,0.7743
22/11/90 16:00,407.09,370.37,347.2,338.95,112.43,0.7937
22/11/90 17:00,251.96,209.01,197.39,192.99,63.85,0.7301
22/11/90 18:00,81.529,55.176,49.964,48.446,15.964,0.5664
22/11/90 19:00,0,0,0,-0.028,-0.0092,0
22/11/90 20:00,0,0,0,-0.028,-0.0092,0
22/11/90 21:00,0,0,0,-0.028,-0.0092,0
22/11/90 22:00,0,0,0,-0.028,-0.0092,0
22/11/90 23:00,0,0,0,-0.028,-0.0092,0
23/11/90 00:00,0,0,0,-0.028,-0.0092,0
23/11/90 01:00,0,0,0,-0.028,-0.0092,0
23/11/90 02:00,0,0,0,-0.028,-0.0092,0
23/11/90 03:00,0,0,0,-0.028,-0.0092,0
23/11/90 04:00,0,0,0,-0.028,-0.0092,0
23/11/90 05:00,19.354,17.427,14.148,12.056,3.9675,0.5938
23/11/90 06:00,159.26,126.77,122.67,120.02,39.599,0.7184
23/11/90 07:00,358.59,312.82,302.1,295.63,97.909,0.7859
23/11/90 08:00,580.46,534.77,488.12,475.92,158.2,0.7816
23/11/90 09:00,775.22,726.82,607.28,590.26,196.72,0.7258
23/11/90 10:00,924.54,871.11,679.31,659.15,220.03,0.6796
23/11/90 11:00,1017,960.83,719.2,697.13,232.93,0.6534
23/11/90 12:00,1035.7,978.53,724.79,702.29,234.7,0.6464
23/11/90 13:00,989.42,933.3,702.42,680.83,227.45,0.6559
23/11/90 14:00,877.83,825.74,650.13,630.89,210.55,0.6851
23/11/90 15:00,708,662.77,565.63,549.78,183.18,0.7402
23/11/90 16:00,492.81,450.23,412.62,401.97,133.58,0.7775
23/11/90 17:00,264.47,218.12,204.87,200.19,66.266,0.7216
23/11/90 18:00,78.954,51.296,46.182,44.324,14.607,0.5351
23/11/90 19:00,0,0,0,-0.028,-0.0092,0
23/11/90 20:00,0,0,0,-0.028,-0.0092,0
23/11/90 21:00,0,0,0,-0.028,-0.0092,0
23/11/90 22:00,0,0,0,-0.028,-0.0092,0
23/11/90 23:00,0,0,0,-0.028,-0.0092,0
24/11/90 00:00,0,0,0,-0.028,-0.0092,0
24/11/90 01:00,0,0,0,-0.028,-0.0092,0
24/11/90 02:00,0,0,0,-0.028,-0.0092,0
24/11/90 03:00,0,0,0,-0.028,-0.0092,0
24/11/90 04:00,0,0,0,-0.028,-0.0092,0
24/11/90 05:00,19.612,17.678,14.514,12.446,4.0959,0.6049
24/11/90 06:00,180.44,141.39,138.26,135.32,44.667,0.7149
24/11/90 07:00,398.26,346.36,335.65,328.25,108.8,0.7857
24/11/90 08:00,636.02,586.86,525.2,511.6,170.2,0.7668
24/11/90 09:00,842.32,790.67,644.53,625.92,208.77,0.7083
24/11/90 10:00,994.79,937.94,716.1,694.21,231.92,0.6652
24/11/90 11:00,1085.3,1025.5,755.15,731.31,244.54,0.6423
24/11/90 12:00,1106.2,1045.3,761.62,737.25,246.59,0.6353
24/11/90 13:00,1060.2,1001.5,740.59,717.06,239.75,0.6447
24/11/90 14:00,947.17,892.52,688.94,667.86,223.09,0.6721
24/11/90 15:00,772.33,723.98,603.53,586.05,195.44,0.7233
24/11/90 16:00,549.5,502.7,453.87,441.66,146.91,0.7662
24/11/90 17:00,304.52,250.09,236.38,230.7,76.454,0.7222
24/11/90 18:00,94.594,58.365,53.521,51.38,16.942,0.5178
24/11/90 19:00,0,0,0,-0.028,-0.0092,0
24/11/90 20:00,0,0,0,-0.028,-0.0092,0
24/11/90 21:00,0,0,0,-0.028,-0.0092,0
24/11/90 22:00,0,0,0,-0.028,-0.0092,0
24/11/90 23:00,0,0,0,-0.028,-0.0092,0
25/11/90 00:00,0,0,0,-0.028,-0.0092,0
25/11/90 01:00,0,0,0,-0.028,-0.0092,0
25/11/90 02:00,0,0,0,-0.028,-0.0092,0
25/11/90 03:00,0,0,0,-0.028,-0.0092,0
25/11/90 04:00,0,0,0,-0.028,-0.0092,0
25/11/90 05:00,0,0,0,-0.028,-0.0092,0
25/11/90 06:00,67.288,60.324,56.135,54.55,17.969,0.7728
25/11/90 07:00,233.07,207.44,201.53,197.44,65.238,0.8075
25/11/90 08:00,425.44,387.68,371.22,362.76,120.29,0.8128
25/11/90 09:00,629.34,583.58,527.41,513.62,170.89,0.778
25/11/90 10:00,706.36,657.67,569.14,553.59,184.36,0.7471
25/11/90 11:00,468.89,430.01,403.61,394.04,130.77,0.8011
25/11/90 12:00,493.08,452.29,424.06,413.78,137.39,0.8
25/11/90 13:00,319.95,291.92,277.63,271.71,89.934,0.8095
25/11/90 14:00,232.83,210.22,200.91,196.82,65.036,0.8058
25/11/90 15:00,329.65,300.25,286.92,280.71,92.937,0.8117
25/11/90 16:00,257.51,232.6,223.15,218.51,72.25,0.8089
25/11/90 17:00,113.47,101.13,95.194,93.102,30.695,0.7821
25/11/90 18:00,33.42,29.688,25.522,24.061,7.9202,0.6863
25/11/90 19:00,0,0,0,-0.028,-0.0092,0
25/11/90 20:00,0,0,0,-0.028,-0.0092,0
25/11/90 21:00,0,0,0,-0.028,-0.0092,0
25/11/90 22:00,0,0,0,-0.028,-0.0092,0
25/11/90 23:00,0,0,0,-0.028,-0.0092,0
26/11/90 00:00,0,0,0,-0.028,-0.0092,0
26/11/90 01:00,0,0,0,-0.028,-0.0092,0
26/11/90 02:00,0,0,0,-0.028,-0.0092,0
26/11/90 03:00,0,0,0,-0.028,-0.0092,0
26/11/90 04:00,0,0,0,-0.028,-0.0092,0
26/11/90 05:00,24.249,21.755,18.318,16.468,5.4199,0.6474
26/11/90 06:00,148.12,121.5,117.53,115.02,37.94,0.7402
26/11/90 07:00,400.31,349.98,337.62,330.21,109.44,0.7863
26/11/90 08:00,411.63,374.96,359.7,351.57,116.56,0.8142
26/11/90 09:00,685.32,638.66,562.46,547.23,182.2,0.7612
26/11/90 10:00,653.05,607.23,542.43,527.94,175.72,0.7706
26/11/90 11:00,585.18,541.43,502.44,489.47,162.78,0.7973
26/11/90 12:00,396.39,363.06,345.2,337.4,111.84,0.8114
26/11/90 13:00,757.59,706.61,600.46,583.41,194.46,0.7341
26/11/90 14:00,593.51,548.9,505.78,492.42,163.81,0.7909
26/11/90 15:00,478.74,440.45,414.73,404.55,134.33,0.8055
26/11/90 16:00,271.75,245.79,235.16,230.22,76.144,0.8076
26/11/90 17:00,267.65,225.47,215.55,210.69,69.731,0.7504
26/11/90 18:00,112.8,76.185,70.882,69.105,22.791,0.584
26/11/90 19:00,0,0,0,-0.028,-0.0092,0
26/11/90 20:00,0,0,0,-0.028,-0.0092,0
26/11/90 21:00,0,0,0,-0.028,-0.0092,0
26/11/90 22:00,0,0,0,-0.028,-0.0092,0
26/11/90 23:00,0,0,0,-0.028,-0.0092,0
27/11/90 00:00,0,0,0,-0.028,-0.0092,0
27/11/90 01:00,0,0,0,-0.028,-0.0092,0
27/11/90 02:00,0,0,0,-0.028,-0.0092,0
27/11/90 03:00,0,0,0,-0.028,-0.0092,0
27/11/90 04:00,0,0,0,-0.028,-0.0092,0
27/11/90 05:00,7.2988,6.6535,4.0699,-0.028,-0.0092,0
27/11/90 06:00,59.306,53.259,49.269,47.768,15.732,0.7678
27/11/90 07:00,127.71,114.58,110.67,108.32,35.721,0.8085
27/11/90 08:00,132.88,119.45,115.56,113.11,37.307,0.8114
27/11/90 09:00,156.1,140.47,135.83,133.03,43.894,0.8124
27/11/90 10:00,206.68,186.44,180.98,177.3,58.559,0.8177
27/11/90 11:00,165.55,149.21,143.97,141.02,46.541,0.812
27/11/90 12:00,296.21,267.87,259.97,254.5,84.202,0.819
27/11/90 13:00,333.69,302.24,291.99,285.68,94.584,0.8161
27/11/90 14:00,300.91,272.38,263.03,257.47,85.194,0.8157
27/11/90 15:00,250.19,226.06,218.37,213.88,70.702,0.8149
27/11/90 16:00,250.84,226.63,219,214.46,70.902,0.815
27/11/90 17:00,117.4,104.65,99.299,97.135,32.027,0.7887
27/11/90 18:00,33.255,29.64,25.661,24.21,7.9694,0.694
27/11/90 19:00,0,0,0,-0.028,-0.0092,0
27/11/90 20:00,0,0,0,-0.028,-0.0092,0
27/11/90 21:00,0,0,0,-0.028,-0.0092,0
27/11/90 22:00,0,0,0,-0.028,-0.0092,0
27/11/90 23:00,0,0,0,-0.028,-0.0092,0
28/11/90 00:00,0,0,0,-0.028,-0.0092,0
28/11/90 01:00,0,0,0,-0.028,-0.0092,0
28/11/90 02:00,0,0,0,-0.028,-0.0092,0
28/11/90 03:00,0,0,0,-0.028,-0.0092,0
28/11/90 04:00,0,0,0,-0.028,-0.0092,0
28/11/90 05:00,19.188,17.31,14.052,11.953,3.9336,0.5938
28/11/90 06:00,152.14,123.99,120.2,117.64,38.806,0.7371
28/11/90 07:00,371.88,325.06,315.08,308.28,102.12,0.7902
28/11/90 08:00,681,626.99,552.44,537.78,179.01,0.7528
28/11/90 09:00,667.33,621.14,551.1,536.34,178.53,0.7661
28/11/90 10:00,750.92,700.4,595.43,578.79,192.86,0.7347
28/11/90 11:00,555.78,513.99,480.93,468.73,155.81,0.804
28/11/90 12:00,332.03,303.25,290.96,284.7,94.257,0.8174
28/11/90 13:00,270.63,244.54,235.71,230.84,76.334,0.8131
28/11/90 14:00,157.89,142.17,136.31,133.5,44.053,0.806
28/11/90 15:00,189.58,170.92,165.01,161.65,53.374,0.8128
28/11/90 16:00,247.31,223.53,216.47,211.98,70.078,0.8171
28/11/90 17:00,22.097,19.949,16.393,14.457,4.758,0.6237
28/11/90 18:00,4.1677,3.7589,2.2814,-0.028,-0.0092,0
28/11/90 19:00,0,0,0,-0.028,-0.0092,0
28/11/90 20:00,0,0,0,-0.028,-0.0092,0
28/11/90 21:00,0,0,0,-0.028,-0.0092,0
28/11/90 22:00,0,0,0,-0.028,-0.0092,0
28/11/90 23:00,0,0,0,-0.028,-0.0092,0
29/11/90 00:00,0,0,0,-0.028,-0.0092,0
29/11/90 01:00,0,0,0,-0.028,-0.0092,0
29/11/90 02:00,0,0,0,-0.028,-0.0092,0
29/11/90 03:00,0,0,0,-0.028,-0.0092,0
29/11/90 04:00,0,0,0,-0.028,-0.0092,0
29/11/90 05:00,21.213,19.1,15.873,13.884,4.5694,0.6239
29/11/90 06:00,171.64,135.62,132.45,129.63,42.779,0.7199
29/11/90 07:00,381.14,331.96,322.46,315.43,104.52,0.7889
29/11/90 08:00,670.53,617.8,547.35,532.88,177.36,0.7576
29/11/90 09:00,836.54,784.15,641.01,622.54,207.63,0.7094
29/11/90 10:00,1078.3,1015.2,751.77,728.17,243.45,0.6438
29/11/90 11:00,668.35,620.65,548.35,533.58,177.63,0.761
29/11/90 12:00,614.81,569.45,521.05,507.27,168.77,0.7865
29/11/90 13:00,549.22,504.78,472.97,460.96,153.22,0.8001
29/11/90 14:00,500.15,459.2,433.28,422.59,140.35,0.8054
29/11/90 15:00,361.66,329.69,315.59,308.56,102.22,0.8133
29/11/90 16:00,287.08,259.71,250.16,244.84,81.006,0.813
29/11/90 17:00,158.18,139.11,133.35,130.56,43.087,0.7868
29/11/90 18:00,41.07,36.232,32.135,30.822,10.147,0.7154
29/11/90 19:00,0,0,0,-0.028,-0.0092,0
29/11/90 20:00,0,0,0,-0.028,-0.0092,0
29/11/90 21:00,0,0,0,-0.028,-0.0092,0
29/11/90 22:00,0,0,0,-0.028,-0.0092,0
29/11/90 23:00,0,0,0,-0.028,-0.0092,0
30/11/90 00:00,0,0,0,-0.028,-0.0092,0
30/11/90 01:00,0,0,0,-0.028,-0.0092,0
30/11/90 02:00,0,0,0,-0.028,-0.0092,0
30/11/90 03:00,0,0,0,-0.028,-0.0092,0
30/11/90 04:00,0,0,0,-0.028,-0.0092,0
30/11/90 05:00,21.129,19.026,15.958,13.973,4.5986,0.6304
30/11/90 06:00,174.73,137.31,135.06,132.19,43.628,0.7212
30/11/90 07:00,383.61,333.73,325.6,318.48,105.53,0.7914
30/11/90 08:00,617.63,569.58,515.89,502.62,167.18,0.7758
30/11/90 09:00,819.13,768.34,634.17,615.98,205.41,0.7168
30/11/90 10:00,973.64,917.52,707.16,685.68,229.02,0.6713
30/11/90 11:00,1061.7,1002.5,744.76,721.41,241.18,0.6477
30/11/90 12:00,1079.8,1019.7,749.15,725.44,242.57,0.6404
